Track Name,Artist,Spotify URL,Listeners,Play Count,Album,Tags,Album Cover
Yeah! (feat. Lil Jon & Ludacris),USHER,https://open.spotify.com/track/5rb9QrpfcKFHM1EUbSIurX,964429,5650365,00s Party Mixtape,"rnb, Hip-Hop, dance, pop, 2000s",https://i.scdn.co/image/ab67616d0000b273365b3fb800c19f7ff72602da
Disco Inferno,50 Cent,https://open.spotify.com/track/69bHJ9qs5FrUJbKP8xU8uZ,509487,1963836,The Massacre,"Hip-Hop, rap, 50 Cent, hip hop, Gangsta Rap",https://i.scdn.co/image/ab67616d0000b27391f7222996c531b981e7bb3d
9 Shots,50 Cent,https://open.spotify.com/track/2Vad27HyoEZUnj7U3RKFRI,28177,112954,9 Shots - Single,"rap, hiphop, G-Unit, 50cent, MySpotigramBot",https://i.scdn.co/image/ab67616d0000b273e3e63a5c7004b1b1f738a2a5
Forgot About Dre,Dr. Dre,https://open.spotify.com/track/7iXF2W9vKmDoGAhlHdpyIa,959033,6395904,2001: Instrumentals,"rap, Hip-Hop, Gangsta Rap, hip hop, dr dre",https://i.scdn.co/image/ab67616d0000b2739b19c107109de740bad72df5
Ni**as In Paris,JAY-Z,https://open.spotify.com/track/4Li2WHPkuyCdtmokzW2007,615244,5001939,Watch the Throne,"hip hop, rap, Hip-Hop, that shit cray, 10s",https://i.scdn.co/image/ab67616d0000b2735c837cc621c1ec82bf3c81ac
Check Yo Self - Remix,Ice Cube,https://open.spotify.com/track/3NGT0Td7H4Is1qrlDQJxma,264594,1391335,Unknown Album,"hip hop, us",https://i.scdn.co/image/ab67616d0000b27396c799b97ad8d8be2d315dd0
What's The Difference,Dr. Dre,https://open.spotify.com/track/1SWVDBtw6h3tm9OehOkDhv,726937,3848637,Unknown Album,"rap, Hip-Hop, hip hop, dr dre, Gangsta Rap",https://i.scdn.co/image/ab67616d0000b2739b19c107109de740bad72df5
Fuck Tha Police,N.W.A.,https://open.spotify.com/track/2CQtSUeIoUImEe3wZMvttI,450663,1591842,Straight Outta Compton,"Gangsta Rap, rap, Hip-Hop, 80s, hip hop",https://i.scdn.co/image/ab67616d0000b273c062dfab0be4577f4404427c
Thugz Mansion - 7 Remix,2Pac,https://open.spotify.com/track/7I1QbSX5wxh50bFcCgEMHk,50813,221781,Better Dayz,,https://i.scdn.co/image/ab67616d0000b273bf51bfd215e4b8e5db6690df
"Shook Ones, Pt. II",Mobb Deep,https://open.spotify.com/track/33ZXjLCpiINn8eQIDYEPTD,588129,5790227,Reminisce Hip Hop Classics,"Hip-Hop, rap, Gangsta Rap, boom bap, hip hop",https://i.scdn.co/image/ab67616d0000b273a2203fa0656cede30f879b97
Godzilla (feat. Juice WRLD),Eminem,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ,765287,8841345,Unknown Album,"rap, 2020, Hip-Hop, Eminem, 2020s",https://i.scdn.co/image/ab67616d0000b2732f44aec83b20e40f3baef73c
"Living in Pain (feat. 2Pac, Mary J. Blige & Nas)",The Notorious B.I.G.,https://open.spotify.com/track/37ZBmAekfkMcg6TQSo1fkL,45684,182604,Unknown Album,"Hip-Hop, just blaze",https://i.scdn.co/image/ab67616d0000b273373970875cab6dc30b36f10c
Suicidal Thoughts - 2005 Remaster,The Notorious B.I.G.,https://open.spotify.com/track/00t7QTffOR3SA3L1BvSQVq,283228,2089332,Unknown Album,"MySpotigramBot, -1001819731063, experimental hip hop, Horrorcore, boom bap",https://i.scdn.co/image/ab67616d0000b273dde04ab1a3c256602de5b2e7
Write This Down,SoulChef,https://open.spotify.com/track/10yBOZi6cIDeJOlb7Pbz1J,74369,512439,Unknown Album,,https://i.scdn.co/image/ab67616d0000b273ed7bac99c87807185ebb0aef
Keep Ya Head Up,2Pac,https://open.spotify.com/track/4Tttv4p2xuAq1LpQ7LI95E,698075,3543084,Greatest Hits,"rap, 2pac, Hip-Hop, hip hop, 90s",https://i.scdn.co/image/ab67616d0000b273d81a092eb373ded457d94eec
Fame,2Pac,https://open.spotify.com/track/0SVgIXFSIAegRNMO06g1Ki,30996,130605,Better Dayz,"Gangsta Rap, Better Dayz, MySpotigramBot, -1001819731063",https://i.scdn.co/image/ab67616d0000b2732535e8ab3db3230574ab74ea
Ghetto Gospel,2Pac,https://open.spotify.com/track/7jLbTp3qZzah9kMIdW8e5M,315470,1813861,Ghetto Gospel,"rap, 2pac, Hip-Hop, hip hop, gangsta",https://i.scdn.co/image/ab67616d0000b27378c35340eac7e45824d47830
Dear Mama,2Pac,https://open.spotify.com/track/6tDxrq4FxEL2q15y37tXT9,665452,3036247,Me Against the World,"rap, Hip-Hop, 2pac, Gangsta Rap, hip hop",https://i.scdn.co/image/ab67616d0000b27304b9ab6bd4bf6a350ba902ea
Hail Mary,2Pac,https://open.spotify.com/track/2zoobJFEB9h15fjYjRd6oP,471442,2015044,Greatest Hits,"2pac, rap, Hip-Hop, Gangsta Rap, hip hop",https://i.scdn.co/image/ab67616d0000b273d81a092eb373ded457d94eec
Hello,Ice Cube,https://open.spotify.com/track/60uesDF4UyLUs61FgiDkdp,101428,487053,Greatest Hits,"rap, Gangsta Rap, Ice Cube, hip hop, West Coast Rap",https://i.scdn.co/image/ab67616d0000b27317bf7f81b1a61b828c786857
Ratha Be Ya Nigga (ft. Richie Rich),2Pac,https://open.spotify.com/track/5hzoEKZvvov9EKzrx419Ys,82914,501167,Unknown Album,"MySpotigramBot, -1001819731063, -1001333387036",https://i.scdn.co/image/ab67616d0000b273073aebff28f79959d2543596
Lil' Homies,2Pac,https://open.spotify.com/track/6vBMMa2erexusV4XrgXea9,96074,452569,Makaveli 2: Ready 4 War,"rap, West Coast Rap, Hip-Hop, Gangsta Rap, chillout",https://i.scdn.co/image/ab67616d0000b2739e6b304642811ad3469dc8bc
"Nuthin' But A ""G"" Thang",Dr. Dre,https://open.spotify.com/track/5Tbpp3OLLClPJF8t1DmrFD,620018,3505992,The Chronic,"Hip-Hop, rap, Gangsta Rap, 90s, G-funk",https://i.scdn.co/image/ab67616d0000b2739710731c9d7baec635f1bab1
Eazy-Duz-It,Eazy-E,https://open.spotify.com/track/1ohwrBQrxIlqMYfkoYERiN,163502,705960,Eternal E,"Gangsta Rap, Hip-Hop, rap, west coast, eazy e",https://i.scdn.co/image/ab67616d0000b27374bdcb13ad3968879ad6b8d7
Boyz-N-The-Hood,Eazy-E,https://open.spotify.com/track/5RGXoZt1qxmAErdhbyKJKq,239717,1053060,N.W.A. And Their Family Reunion,"rap, Gangsta Rap, West Coast Rap, Soundtrack, electro",https://i.scdn.co/image/ab67616d0000b27308a611d441af018b582009dd
Superman,Eminem,https://open.spotify.com/track/4woTEX1wYOTGDqNXuavlRC,987924,7737428,The Anger Management Tour Live,"rap, Eminem, Hip-Hop, hip hop, Superman",https://i.scdn.co/image/ab67616d0000b2736ca5c90113b30c3c43ffb8f4
Runnin' (Dying To Live),2Pac,https://open.spotify.com/track/1ZlVEstPFrKs3alKIejN6I,97901,492452,Tupac: Resurrection,"Hip-Hop, rap, 2pac, West Coast Rap, hip hop",https://i.scdn.co/image/ab67616d0000b27348539bd25573c32397d35b86
To Live & Die In L.A.,2Pac,https://open.spotify.com/track/3ivJymJnoceuUUe7wTP6m4,134510,624827,X,"rap, 2pac, Hip-Hop, West Coast Rap, California",https://i.scdn.co/image/ab67616d0000b273d81a092eb373ded457d94eec
Boyz n Tha Hood (G-Mix),Eazy-E,https://open.spotify.com/track/2YlXdKURjj6FXB1S6qnltC,28858,97862,Unknown Album,"hip hop, Gangsta Rap, rap, great songs, Red Hot Chili Peppers",https://i.scdn.co/image/ab67616d0000b273655453a89b986b39ed563057
Hold Ya Head (feat. Bob Marley),The Notorious B.I.G.,https://open.spotify.com/track/2FaEEdFTp6Ub0oojqjpSif,69869,273917,Unknown Album,"MySpotigramBot, -1001819731063, Hip-Hop, rap, New York Rap",https://i.scdn.co/image/ab67616d0000b273373970875cab6dc30b36f10c
Me And My Girlfriend,Makaveli,https://open.spotify.com/track/7722WsrGPUvUMcfBR87nhc,58928,271606,The Prophet: The Best Of The Works,"rap, 2pac, hip hop, West Coast Rap, gangsta",https://i.scdn.co/image/ab67616d0000b273c151cbd53f57496d757a0154
2 Of Amerikaz Most Wanted (ft. Snoop Doggy Dogg),2Pac,https://open.spotify.com/track/6LwrEZNkvFTOypNwSLjuaJ,178325,965680,Unknown Album,"MySpotigramBot, -1001819731063, Gangsta Rap, G-funk, west coast hip hop",https://i.scdn.co/image/ab67616d0000b273073aebff28f79959d2543596
Keep Their Heads Ringin',Dr. Dre,https://open.spotify.com/track/1rylJ0VXvhOzLGNm401iaI,246845,1414113,Death Row Dayz,"Hip-Hop, rap, dr dre, Gangsta Rap, 90s",https://i.scdn.co/image/ab67616d0000b2739330b3ab457779ed4137493b
Straight Outta Compton,N.W.A.,https://open.spotify.com/track/6KIKRz9eSTXdNsGUnomdtW,453912,1911559,Straight Outta Compton,"Gangsta Rap, rap, Hip-Hop, West Coast Rap, hip hop",https://i.scdn.co/image/ab67616d0000b273c79a70e8167cc1a4fab83781
"Shook Ones, Pt. II",Mobb Deep,https://open.spotify.com/track/33ZXjLCpiINn8eQIDYEPTD,588129,5790227,Reminisce Hip Hop Classics,"Hip-Hop, rap, Gangsta Rap, boom bap, hip hop",https://i.scdn.co/image/ab67616d0000b273a2203fa0656cede30f879b97
Till I Collapse,Eminem,https://open.spotify.com/track/4xkOaSrkexMciUUogZKVTS,634361,4597817,Best of Slim Shady,"rap, Hip-Hop, Eminem, hip hop, hardcore rap",https://i.scdn.co/image/ab67616d0000b2736ca5c90113b30c3c43ffb8f4
Still D.R.E.,Dr. Dre,https://open.spotify.com/track/503OTo2dSqe7qk76rgsbep,1518819,9045154,2001: Instrumentals,"Hip-Hop, rap, Gangsta Rap, dr dre, hip hop",https://i.scdn.co/image/ab67616d0000b2739b19c107109de740bad72df5
goosebumps,Travis Scott,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,1228058,15141324,Unknown Album,"MySpotigramBot, kendrick lamar, rap, trap, 2016",https://i.scdn.co/image/ab67616d0000b273f54b99bf27cda88f4a7403ce
Drip Too Hard (Lil Baby & Gunna),Lil Baby,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE,632162,8899283,Unknown Album,"MySpotigramBot, trap, rap, Hip-Hop, Love",https://i.scdn.co/image/ab67616d0000b273ce159a3ba2096e13fa9d4b4c
SAD!,XXXTENTACION,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,933651,10801191,Unknown Album,"Hip-Hop, emo, emo rap, rap, hip hop",https://i.scdn.co/image/ab67616d0000b273806c160566580d6335d1f16c
Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z,1003314,13664729,Unknown Album,"MySpotigramBot, Hip-Hop, -1001819731063, rap, hip hop",https://i.scdn.co/image/ab67616d0000b2739feadc48ab0661e9b3a9170b
XO Tour Llif3,Lil Uzi Vert,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO,1192588,18835415,Unknown Album,"MySpotigramBot, emo rap, trap, 2017, Lil Uzi Vert",https://i.scdn.co/image/ab67616d0000b273aab4824c720639a6a2d7d932
rockstar (feat. 21 Savage),Post Malone,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt,992894,10307376,Verified Hits,"trap, rap, Hip-Hop, cloud rap, 2017",https://i.scdn.co/image/ab67616d0000b273b1c4b76e23414c9f20242268
Magnolia,Playboi Carti,https://open.spotify.com/track/1e1JKLEDKP7hEQzJfNAgPl,1022785,15605949,Playboi Carti,"MySpotigramBot, trap, cloud rap, Southern Hip Hop, Playboi Carti",https://i.scdn.co/image/ab67616d0000b273e31a279d267f3b3d8912e6f1
C.R.E.A.M. (Cash Rules Everything Around Me),Wu-Tang Clan,https://open.spotify.com/track/119c93MHjrDLJTApCVGpvx,239487,896114,My Fav's: Hip Hop Classics Mix,"Hip-Hop, hip hop, dark",https://i.scdn.co/image/ab67616d0000b2735901aaa980d3e714bf01171c
Wishing Well,Juice WRLD,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv,476046,7338278,"Now That's What I Call Music, Vol. 77","pop, soft rock, trap, emo rap, wishing well",https://i.scdn.co/image/ab67616d0000b2733e0698e4ae5ffb82a005aeeb
Lalala,Y2K,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo,456489,4016881,Decade of Summer: The 10's,"Hip-Hop, hip hop, rap, canada, rnb",https://i.scdn.co/image/ab67616d0000b2738a6ccb507dd6a66f7f6e2440
Lethal,Project North,https://open.spotify.com/track/6wHgUWX3xTlD1rnRymlMbA,5293,11881,Lethal,,https://i.scdn.co/image/ab67616d0000b27392f13c3067d1be74e4a90edb
Wet Dreamz,J. Cole,https://open.spotify.com/track/4tqcoej1zPvwePZCzuAjJd,1002425,12848534,2014 Forest Hills Drive,"MySpotigramBot, hip hop, rap, j cole, Hip-Hop",https://i.scdn.co/image/ab67616d0000b273c6e0948bbb0681ff29cdbae8
Obsessed With You,Central Cee,https://open.spotify.com/track/4PYfFHKfjYz6dwAtZhBy1z,251967,3305117,Unknown Album,"MySpotigramBot, rap, UK, UK rap, drill",https://i.scdn.co/image/ab67616d0000b273b3f92dcb98574d7289199556
All Eyez On Me (ft. Big Syke),2Pac,https://open.spotify.com/track/4VQNCzfZ3MdHEwwErNXpBo,440206,2901991,Unknown Album,"MySpotigramBot, -1001819731063, -1001740215468, my scribbled",https://i.scdn.co/image/ab67616d0000b273073aebff28f79959d2543596
Nas Is Like,Nas,https://open.spotify.com/track/3gY6tiCNsuVi6s8kPV6aQg,352142,2185404,Greatest Hits,"Hip-Hop, rap, hip hop, dj premier, Nas",https://i.scdn.co/image/ab67616d0000b273e80a5aa8d7224edc04b1dc28
93 'Til Infinity,Souls Of Mischief,https://open.spotify.com/track/0PV1TFUMTBrDETzW6KQulB,556541,4829553,AnotherLateNight: Zero 7,"Hip-Hop, hip hop, 90s, rap, classic",https://i.scdn.co/image/ab67616d0000b27343969ecfe687484121805478
YMA,Solar Soundz,https://open.spotify.com/track/2XHU6JvVMt4jz77S6wUsws,6,7,Unknown Album,,https://i.scdn.co/image/ab67616d0000b273033df85766050e5d3a237fb1
11:11,Yung Soto,https://open.spotify.com/track/4jTll1ABIf1hmhgXfBkF3a,286,622,11:11 - Single,,https://i.scdn.co/image/ab67616d0000b2731be7986f305f056333255fed
Real Muthaphuckkin' G's,Eazy-E,https://open.spotify.com/track/53BZ6XygAoubR5DU5w38Vq,282299,1055456,It's On (Dr. Dre) 187um Killa,"Gangsta Rap, rap, Hip-Hop, old school, Eazy-E",https://i.scdn.co/image/ab67616d0000b273298c8b57e26b95bf2cd822b6
California Love - Original Version,2Pac,https://open.spotify.com/track/3ia3dJETSOllPsv3LJkE35,722503,5266796,Greatest Hits,"MySpotigramBot, hip hop, rap, -1001819731063, Hip-Hop",https://i.scdn.co/image/ab67616d0000b273d81a092eb373ded457d94eec
No Diggity,Blackstreet,https://open.spotify.com/track/6MdqqkQ8sSC0WB4i8PyRuQ,880015,4475761,Girlfriend/Boyfriend,"rnb, Hip-Hop, 90s, blackstreet, hip hop",https://i.scdn.co/image/ab67616d0000b27303ca37157b9ceefbe8fe225b
family ties (with Kendrick Lamar),Baby Keem,https://open.spotify.com/track/3QFInJAm9eyaho5vBzxInN,1047668,22310903,Unknown Album,"MySpotigramBot, trap, rap, hardcore hip hop, Hip-Hop",https://i.scdn.co/image/ab67616d0000b2731bfa23b13d0504fb90c37b39
Runnin',The Pharcyde,https://open.spotify.com/track/0XgpiStoxq1IJncYlPrvZ5,402077,2637649,Labcabincalifornia,"hip hop, Hip-Hop, 90s, rap, underground hip-hop",https://i.scdn.co/image/ab67616d0000b2738248914bbbcdcba2d154c8de
Sound of da Police,KRS-One,https://open.spotify.com/track/3Y6XWs8xMlCngyIxNOFnsp,280425,1069502,Fabriclive 14: DJ Spinbad,"Hip-Hop, hip hop, rap, old school, hiphop",https://i.scdn.co/image/ab67616d0000b273db6b0860c8fc65d67c76775f
Die Hard,Kendrick Lamar,https://open.spotify.com/track/6gI9b2VsoWhjhIuIeToDVs,836739,11704047,Mr. Morale & the Big Steppers,"MySpotigramBot, rap, rnb, 2022, Hip-Hop",https://i.scdn.co/image/ab67616d0000b273f30764d5fa1e439ad6a7742f
Five Percent,Argz Aliko,https://open.spotify.com/track/2UVbEL3jHX6z0ZmUf6aSqE,113,446,Five Percent - Single,,https://i.scdn.co/image/ab67616d0000b27368d2959bfd0d22f0b270f4f1
Ric Flair Drip (with Metro Boomin),Offset,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR,736527,9014047,Unknown Album,"MySpotigramBot, trap, hyphy, cloud rap, Southern Hip Hop",https://i.scdn.co/image/ab67616d0000b2730db43130a9aaa7bae56967ed
DOGTOOTH,"Tyler, The Creator",https://open.spotify.com/track/0judK8TqYfvwUohBngUxrE,716458,8768495,DOGTOOTH,"MySpotigramBot, -1001819731063, Dirty South, Neo-Soul, pop rap",https://i.scdn.co/image/ab67616d0000b2732ee031f2335d35b2e6c7bc40
Watch This - ARIZONATEARS Pluggnb Remix,Lil Uzi Vert,https://open.spotify.com/track/0FA4wrjDJvJTTU8AepZTup,555753,6084466,Unknown Album,"MySpotigramBot, -1001819731063, enby, pluggnb, -1001333387036",https://i.scdn.co/image/ab67616d0000b2731e28b92ccb915b5307a7eb02
Superhero (Heroes & Villains) [with Future & Chris Brown],Metro Boomin,https://open.spotify.com/track/0vjeOZ3Ft5jvAi9SBFJm1j,754728,12028226,HEROES & VILLAINS,"MySpotigramBot, trap, Chris Brown, future, -1001747063611",https://i.scdn.co/image/ab67616d0000b273c4fee55d7b51479627c31f89
Hope,XXXTENTACION,https://open.spotify.com/track/2ZRo7axmMPeSVUvDbGkJah,704529,8778021,Unknown Album,"MySpotigramBot, XXXTENTACION, Hip-Hop, emo, rap",https://i.scdn.co/image/ab67616d0000b273806c160566580d6335d1f16c
Solid (feat. Drake),Young Stoner Life,https://open.spotify.com/track/6rTInqW3YECMkQsBEHw4sd,283015,3173905,Slime Language 2 (Deluxe),"electro, trap, pop rap, Southern Hip Hop",https://i.scdn.co/image/ab67616d0000b2737939ff11c32b23060cc22bb5
Survival of the Fittest,Mobb Deep,https://open.spotify.com/track/7N1Vjtzr1lmmCW9iasQ8YO,514861,3479572,The Infamous,"Hip-Hop, mobb deep, rap, new york, hip hop",https://i.scdn.co/image/ab67616d0000b273a2203fa0656cede30f879b97
Ruff Ryders' Anthem,DMX,https://open.spotify.com/track/1BKT2I9x4RGKaKqW4up34s,394098,1635695,It's Dark And Hell Is Hot,"rap, hip hop, Gangsta Rap, Hip-Hop, dmx",https://i.scdn.co/image/ab67616d0000b27311658b970e0518be491871df
Ain’t No Fun (If The Homies Can’t Have None),Snoop Dogg,https://open.spotify.com/track/3g1mP8c79KbkWDhED5tyKZ,110875,637983,Unknown Album,"metal, Hip-Hop, pop, rock, rap",https://i.scdn.co/image/ab67616d0000b273733af86f8dea9692a3f59d29
Longest Time,Precedence,https://open.spotify.com/track/5yPkpUpSwSSfjjt8FfIrDk,1209,2364,Omw - Single,,https://i.scdn.co/image/ab67616d0000b273aff65fb7728faf0f34ec29bb
Juicy - 2005 Remaster,The Notorious B.I.G.,https://open.spotify.com/track/5ByAIlEEnxYdvpnezg7HTX,490582,3213235,Unknown Album,"MySpotigramBot, -1001747063611, -1001819731063, Hip-Hop, rap",https://i.scdn.co/image/ab67616d0000b2730f51e29700232d57fe8a0830
When I B On Tha Mic,Rakim,https://open.spotify.com/track/2p9sprAX27D6U5cuSE9NsM,181756,962826,The Master,"Hip-Hop, rap, hip hop, old school, dj premier",https://i.scdn.co/image/ab67616d0000b273788e4b609c57229f355b96b8
Fu-Gee-La,Fugees,https://open.spotify.com/track/1rJM37Dd4OcSJvzI84yCcP,512340,2499906,The Score,"Hip-Hop, hip hop, 90s, rap, rnb",https://i.scdn.co/image/ab67616d0000b2735b7865be7f7fcc05faec6137
Creepin' (with The Weeknd & 21 Savage),Metro Boomin,https://open.spotify.com/track/2dHHgzDwk4BJdRwy9uXhTO,1012810,14292688,HEROES & VILLAINS,"MySpotigramBot, -1001747063611, The Weeknd, rap, trap",https://i.scdn.co/image/ab67616d0000b273c4fee55d7b51479627c31f89
Back Seat Jackie,SUNCHEMIST,https://open.spotify.com/track/42qNF5wRSrILbbDg2xmrIE,3,3,Back Seat Jackie - Single,,https://i.scdn.co/image/ab67616d0000b273211affcab438e2a876f5df3f
No Role Modelz,J. Cole,https://open.spotify.com/track/68Dni7IE4VyPkTOH9mRWHr,1321395,19735130,2014 Forest Hills Drive,"MySpotigramBot, Hip-Hop, rap, j cole, hip hop",https://i.scdn.co/image/ab67616d0000b273c6e0948bbb0681ff29cdbae8
Trance (with Travis Scott & Young Thug),Metro Boomin,https://open.spotify.com/track/5wG3HvLhF6Y5KTGlK0IW3J,757917,14181995,HEROES & VILLAINS,"MySpotigramBot, -1001747063611, trap, travis scott, Young Thug",https://i.scdn.co/image/ab67616d0000b273c4fee55d7b51479627c31f89
Rich Flex,Drake,https://open.spotify.com/track/1bDbXMyjaUIooNwFE9wn0N,803509,9975927,Her Loss,"MySpotigramBot, -1001747063611, trap, rap, pop rap",https://i.scdn.co/image/ab67616d0000b27302854a7060fccc1a66a4b5ad
Self Care,Mac Miller,https://open.spotify.com/track/5bJ1DrEM4hNCafcDd1oxHx,855213,12666403,Self Care,"hip hop, rap, pop rap, trap, alternative rnb",https://i.scdn.co/image/ab67616d0000b273175c577a61aa13d4fb4b6534
Supply And Demand,STFN,https://open.spotify.com/track/0sbtBCiW8PPgUzcXxewHAI,55,63,Supply And Demand - Single,,https://i.scdn.co/image/ab67616d0000b273502a89b1972cd6ddb9d97925
Doja,Central Cee,https://open.spotify.com/track/3LtpKP5abr2qqjunvjlX5i,555861,5188734,Doja - Single,"MySpotigramBot, UK hip hop, Trash, mid, UK rap",https://i.scdn.co/image/ab67616d0000b2733c7d945b6baf935e8a0ebdaa
Ride With Me,Saynave,https://open.spotify.com/track/3HpXbiF89Byz43jx0ov0Ko,218,344,Unknown Album,,https://i.scdn.co/image/ab67616d0000b2737c7af7703957296d997c8dfb
Invincible,Pop Smoke,https://open.spotify.com/track/792HwhrdO3ErRKL5yRe4Ge,355803,4658114,Hot Topics,"MySpotigramBot, Pop Smoke, -1001747063611, -1001190477876, -1001686404118",https://i.scdn.co/image/ab67616d0000b27362a57823eced1cb4fd93b2c1
Changes,Nate Taft,https://open.spotify.com/track/6qT5ONCTZ8F6Viq4fSCPA9,13,14,Unknown Album,,https://i.scdn.co/image/ab67616d0000b2739c0705a675be1f859b25dac6
Pretty Girls Walk (with Coi Leray) - Remix,Big Boss Vette,https://open.spotify.com/track/2g9dhCaJiK7D0FOgZ9vJlR,22491,65444,Unknown Album,,https://i.scdn.co/image/ab67616d0000b273381ec997d012be4da111e3b3
Chicken Change,D4WNATELLO,https://open.spotify.com/track/79hRKSvvsQgmzSeJwFgs13,88,118,Chicken Change - Single,,https://i.scdn.co/image/ab67616d0000b27325ab273b0b19e7d8ed70dd27
23,NLE Choppa,https://open.spotify.com/track/0T0vseuNB4KC8opkrCLNbc,30952,180770,23,"MySpotigramBot, -1001333387036",https://i.scdn.co/image/ab67616d0000b273daef156501770550d3ace0a0
Let You Down,NF,https://open.spotify.com/track/52okn5MNA47tk87PeZJLEL,500109,5346251,Perception,"nf, pop, Hip-Hop, hip hop, rap",https://i.scdn.co/image/ab67616d0000b273cd733919ee57d0cc466e152f
WATCH YO STEP,ZEEUNO,https://open.spotify.com/track/1XzLJ7z4wGyZm7obzFr4Ql,12,15,Unknown Album,,https://i.scdn.co/image/ab67616d0000b27317e3d6b5e7b7e8740be78fbf
Hanging With Wolves,Lil Durk,https://open.spotify.com/track/1a7tOEheXeaSNathZW4Gzk,64384,438823,Only The Family - Lil Durk Presents: Loyal Bros 2,"MySpotigramBot, -1001747063611, Hip-Hop, rap, trap",https://i.scdn.co/image/ab67616d0000b273ed05a91d503057cce752e8dc
Street Dreams,Nas,https://open.spotify.com/track/0QnGI4OgY8ReggLWvEXdgD,223255,930945,It Was Written,"Hip-Hop, hip hop, rap, Nas, east coast rap",https://i.scdn.co/image/ab67616d0000b273886d823ecbfcbe661a6b0ab9
pushin P (feat. Young Thug),Gunna,https://open.spotify.com/track/3LnpBazWpD31QMTn6LgVGv,448415,5010208,Unknown Album,"MySpotigramBot, Hip-Hop, future, trap, memes",https://i.scdn.co/image/ab67616d0000b273963b0f9c4305995cf3dc991d
Walk Em Down (feat. Roddy Ricch),NLE Choppa,https://open.spotify.com/track/1Z0cZI0UzNbP9L8MzzGxqf,317424,2886628,Top Shotta,"MySpotigramBot, hip hop, trap, Roddy Ricch",https://i.scdn.co/image/ab67616d0000b2738e2ebc51140aa8e41d3d4406
P.I.M.P.,50 Cent,https://open.spotify.com/track/3G0yz3DZn3lfraledmBCT0,953396,4942181,Get Rich Or Die Tryin',"rap, 50 Cent, Hip-Hop, Gangsta Rap, hip hop",https://i.scdn.co/image/ab67616d0000b273d843fabb75fef14010e30cae
WINNA,TXFARI,https://open.spotify.com/track/0RCk8wPzAx1pVvRYiFK9i3,98,124,WINNA - Single,,https://i.scdn.co/image/ab67616d0000b27331adeee8d9f9f93c4ccbb346
Pain,2Pac,https://open.spotify.com/track/0YYLatZXRuNdjgu1Hduwry,21045,130221,Makaveli 6,"rap, Hip-Hop, Gangsta Rap, hip hop, 90s",https://i.scdn.co/image/ab67616d0000b2731c9342f76efbcb22022f58a6
Work,Gang Starr,https://open.spotify.com/track/1EiLrPd8JMTcQUr1aLEUKi,405563,1958108,Moment Of Truth,"Hip-Hop, hip hop, rap, east coast rap, dj premier",https://i.scdn.co/image/ab67616d0000b2733a76edacefe2e7a589222787
