track name,artist,spotify url,listeners,playcount,album,tags,album cover
I'll Be The Moon,Dierks Bentley,https://open.spotify.com/track/0kIlh2nOwIxx4SgoDrRWDG,0.002208693903651342,0.0006341818188218689,Unknown Album,,https://i.scdn.co/image/ab67616d0000b273ed93bc0c99b18c2b4f63e88f
Ride,Chase Rice,https://open.spotify.com/track/2Dp0QLXSfuGr5XVlLwzXLk,0.0032195994565622083,0.0011291109586431278,Ignite The Night,Ride,https://i.scdn.co/image/ab67616d0000b2731e51f606e7ba450ac810e0a1
Give It Away,George Strait,https://open.spotify.com/track/5Sqfw0uCMrc2Xam8hXfMMj,0.03118943512428865,0.008037052250153696,It Just Comes Natural,"country, George Strait, Give it away, Traditional Country, modern country",https://i.scdn.co/image/ab67616d0000b273ad7a0ed345fcbcaf9cac377f
Let It Ride,Brantley Gilbert,https://open.spotify.com/track/0nrkawiNXD8LEbRE37XPFa,0.0010833407458680792,0.00029454829336995355,Just as I Am,,https://i.scdn.co/image/ab67616d0000b2731a3d4a92c4b3ae387d5f8548
Mine Would Be You,Blake Shelton,https://open.spotify.com/track/1zvQt99d5oTkEQLmSoO1yu,0.015331922682095555,0.005303922776386361,Based On A True Story...,"country, new country, 2013, great song, country pop",https://i.scdn.co/image/ab67616d0000b273de2b6ae73697b2da4d3e9c27
Crash My Party,Luke Bryan,https://open.spotify.com/track/6GBUsjHfZuweYf5lQEz6mP,0.02303641954579657,0.009387720729934858,Crash My Party,"country, KKK Country, racist country, similar to johnny rebel, edgy",https://i.scdn.co/image/ab67616d0000b27316fce2616744168b30462991
Perfect Storm,Brad Paisley,https://open.spotify.com/track/14UE0L5fL5TL0ohEiAv56X,0.007751724609509118,0.002481906273284602,Moonshine in the Trunk,"country, 2014, modern country, Ballad, 2010s",https://i.scdn.co/image/ab67616d0000b273148f5c0250b91887da0c5b08
It's Your Love,Tim McGraw,https://open.spotify.com/track/7nEdCj0MFbGWOxwjlpPesa,0.016733688536203543,0.0045667544798888605,Tim McGraw & Friends,"country, Love, modern country, 1997, contemporary country",https://i.scdn.co/image/ab67616d0000b273a7e4cf2467574833e1f0fda5
When I Get Where I'm Going (feat. Dolly Parton),Brad Paisley,https://open.spotify.com/track/3VLCtStwYsAL4LKZgeUvy3,0.0067066296455224475,0.0017911066436985615,Unknown Album,"country, death, great lyrics, modern country, Ballad",https://i.scdn.co/image/ab67616d0000b2734030bcd7ed0469896d86c3b2
I'm Comin' Over,Chris Young,https://open.spotify.com/track/0H04yVa3DJxoXbLBpAb7iV,0.016402514834003165,0.007073192693200166,I'm Comin' Over,"2015, country, modern country, Ballad, 2010s",https://i.scdn.co/image/ab67616d0000b273d7abfda492de2867ed58b4db
What The Hell Did I Say,Dierks Bentley,https://open.spotify.com/track/00AxNl4D4jHL2AEf1W55j5,0.00223187316539765,0.0008230300865909644,Unknown Album,"country, 2010s, linedance, 2017, linedance 2017",https://i.scdn.co/image/ab67616d0000b273ed93bc0c99b18c2b4f63e88f
Heartbeat,Chris Young,https://open.spotify.com/track/7ehOF430eA6pg8rsOG2DRN,0.0009645470294182498,0.0002997003674712269,I'm Comin' Over,,https://i.scdn.co/image/ab67616d0000b273d7abfda492de2867ed58b4db
My Wish,Rascal Flatts,https://open.spotify.com/track/5hKlxxRX96eR2Oi0auituc,0.04366364457383623,0.013581289030972051,Me And My Gang,"country, rascal flatts, my wish, Love, contemporary country",https://i.scdn.co/image/ab67616d0000b273661a02b83a0180384003a04b
Just Got Started Lovin' You,James Otto,https://open.spotify.com/track/4b0XF7CDpJEBAdVHMw7amV,0.03561290748779974,0.0071655449965742374,Sunset Man,"country, James Otto, Just got started loving you, modern country, James otto lovin you",https://i.scdn.co/image/ab67616d0000b273eeb4940c2a5c2f74f3cb0c98
Somewhere With You,Kenny Chesney,https://open.spotify.com/track/3pkzJjJXfdDjhpXx639MIH,0.024583345526590812,0.008623545297668048,Hemingway's Whiskey,"country, Kenny Chesney, modern country, favorites, country rock",https://i.scdn.co/image/ab67616d0000b273c3609ade25cfe43894097864
You Do the Talkin',Chris Young,https://open.spotify.com/track/4BXH2jK8DaGMhW5xyfxbtc,0.0007843282693407035,0.00022218090376950494,I'm Comin' Over,,https://i.scdn.co/image/ab67616d0000b273d7abfda492de2867ed58b4db
Tennessee Whiskey,Chris Stapleton,https://open.spotify.com/track/3fqwjXwUGN6vbzIwvyFMhx,0.11494914614843245,0.06678494313127772,Traveller,"country, blues, fip, folk, singer-songwriter",https://i.scdn.co/image/ab67616d0000b273540fc1d083eac5bcff8dad21
I Know a Guy,Chris Young,https://open.spotify.com/track/1pLfw3OyeXSDG71k4O9YAm,0.000991782661970162,0.000304045711108244,Unknown Album,linedance 2016,https://i.scdn.co/image/ab67616d0000b273d7abfda492de2867ed58b4db
Head Over Boots,Jon Pardi,https://open.spotify.com/track/1385PRUkznPuahQGBjIzAy,0.030749608632652452,0.016380332050625786,California Sunrise,"country, 2010s, 2015, linedance catalan, linedance 2016",https://i.scdn.co/image/ab67616d0000b27344434af479f9984118a612bb
Alone Tonight,Chris Young,https://open.spotify.com/track/2pw6Sn2q1p4pVgHvj3K2JS,0.0011856192383236641,0.0004197015240293561,I'm Comin' Over,,https://i.scdn.co/image/ab67616d0000b273d7abfda492de2867ed58b4db
Wake up Lovin' You,Craig Morgan,https://open.spotify.com/track/5UY3Vzkc5INzJ3wBJm5FlD,0.003326513801367055,0.0009965688103224684,Wake Up Lovin' You,"country, modern country, melancholy, emotional, great song",https://i.scdn.co/image/ab67616d0000b2732a5605213d10f9c95c1bd8db
Sunshine Overtime,Chris Young,https://open.spotify.com/track/7EyTP9nFCr4rxZTdtsQevI,0.0006794421099386589,0.00016044768847061708,I'm Comin' Over,,https://i.scdn.co/image/ab67616d0000b273d7abfda492de2867ed58b4db
Let Me Down Easy,Billy Currington,https://open.spotify.com/track/4iYQUKxKwOOm6X2R7ALPix,0.01989765776457461,0.00647623048443376,Enjoy Yourself,"country, 2010, love songs, modern country, new country",https://i.scdn.co/image/ab67616d0000b27342c902796574bddbe0d3082e
Drunk on Your Love,Brett Eldredge,https://open.spotify.com/track/1jNNHFZmRGXZFHlil5uhei,0.009254609992985375,0.003511899393523872,Unknown Album,"country, american, fallon, 2010s, 2015",https://i.scdn.co/image/ab67616d0000b273e40ae483c96a0a228055722d
Sober Saturday Night (feat. Vince Gill),Chris Young,https://open.spotify.com/track/081t95JRuDUrQYSS3h8iKk,0.0033717133617723557,0.0012631932287591858,I'm Comin' Over,"country, Ballad, duet, fallon, 2010s",https://i.scdn.co/image/ab67616d0000b273d7abfda492de2867ed58b4db
Wake up Loving You,Old Dominion,https://open.spotify.com/track/1E1LaXgZRkBOljpGXtlR7B,0.0010642178549273749,0.00023074324756058918,Old Dominion Originals,country,https://i.scdn.co/image/ab67616d0000b273148ea7242b0fe62507b0a8b5
How I'll Always Be,Tim McGraw,https://open.spotify.com/track/1udlW04MoYgdZjaIv5pFh1,0.0036307416117873498,0.0012433549932517915,Damn Country Music,"country, Ballad, 2010s, 2016",https://i.scdn.co/image/ab67616d0000b273a5410e6b77779731928ffad4
Underdogs,Chris Young,https://open.spotify.com/track/7fx3FT8eMbK6N0eMRbFNx7,0.0009002245780722445,0.00025171823963125376,I'm Comin' Over,,https://i.scdn.co/image/ab67616d0000b273d7abfda492de2867ed58b4db
Buy Me a Boat,Chris Janson,https://open.spotify.com/track/1QmLBiH8zjaw3iriRkbOdt,0.019731056820773023,0.00843499038643141,Buy Me a Boat,"country, 2015, happy, american, summer",https://i.scdn.co/image/ab67616d0000b273e2814f89d581e1dcab67832d
"Huntin', Fishin' And Lovin' Every Day",Luke Bryan,https://open.spotify.com/track/6nUKELHbV6Tdj5OuQbksKH,0.014175567261726606,0.004981908977665136,Kill the Lights,"country, 2016, KKK Country, racist country, similar to johnny rebel",https://i.scdn.co/image/ab67616d0000b27342c09a4344af54e556f43080
I Had Some Help (Feat. Morgan Wallen),Post Malone,https://open.spotify.com/track/5IZXB5IKAD2qlvTPJYDCFB,0.14063292712642925,0.09000662454054638,I Had Some Help (feat. Morgan Wallen) - Single,"country, pop, country pop, duet, song of the summer",https://i.scdn.co/image/ab67616d0000b27388208159b1b3c69eefdeb2e0
Austin (Boots Stop Workin'),Dasha,https://open.spotify.com/track/2uqYupMHANxnwgeiXTZXzd,0.07712261916386029,0.03169389140575552,Austin (Boots Stop Workin') - Single,"country, cuntry, tvx core",https://i.scdn.co/image/ab67616d0000b2734ccf88b66e04cfd247f287eb
Lonely Road (with Jelly Roll),mgk,https://open.spotify.com/track/3Rfre3qkrhwdZZ7dyznwbN,0.014431118622479653,0.007434699615103396,Unknown Album,"pop, country, alternative",https://i.scdn.co/image/ab67616d0000b2733bce14005c2001c8004208ff
Indigo (feat. Avery Anna),Sam Barber,https://open.spotify.com/track/1KZG1H1OCugGqIRmk1wF9m,0.016814526211543793,0.009692701514990309,Unknown Album,,https://i.scdn.co/image/ab67616d0000b273c944a2c490ed24e29eef5119
A Bar Song (Tipsy),Shaboozey,https://open.spotify.com/track/2FQrifJ1N335Ljm3TjTVVf,0.1358484377612194,0.07311752058872403,A Bar Song (Tipsy),"country, country rap, Hip-Hop, rap, american",https://i.scdn.co/image/ab67616d0000b27380d86d636244b72a3a1eede2
Guy For That (Feat. Luke Combs),Post Malone,https://open.spotify.com/track/6StwwqB84sJeLr7tZDTxEX,0.044845497182126125,0.01696589002419293,Unknown Album,"country, post malone, linedance 2024, luke combs",https://i.scdn.co/image/ab67616d0000b27388208159b1b3c69eefdeb2e0
Miles On It,Marshmello,https://open.spotify.com/track/4pkb8SbRGeHAvdb87v9rpf,0.02924498480454522,0.009626146251689161,Unknown Album,"pop, country, dance, trap, eletronic",https://i.scdn.co/image/ab67616d0000b27300ac867eff7ed64be10a517c
Love Somebody,Morgan Wallen,https://open.spotify.com/track/7hR22TOX3RorxJPcsz5Wbo,0.02827319425583125,0.01156818483133677,Love Somebody,"country, Love, country pop, 2024, linedance 2024",https://i.scdn.co/image/ab67616d0000b2734b86223903ecefaa8df576a4
Liar,Jelly Roll,https://open.spotify.com/track/0llPOBVoJYDAtdmVlNE41A,0.008421895014749254,0.002733367825949956,Liar,"2024, 2020s, linedance catalan, im not angry, MySpotigramBot",https://i.scdn.co/image/ab67616d0000b273d80f1f7607d4b12390321773
Ain't No Love In Oklahoma (From Twisters: The Album),Luke Combs,https://open.spotify.com/track/6GG4yyk3UATdBfTHVgI8PB,0.03505573598357285,0.01676404239507934,Unknown Album,,https://i.scdn.co/image/ab67616d0000b27339808230102049beb62fdd7b
DEVIL YOU KNOW,Tyler Braden,https://open.spotify.com/track/6tWGe6nvXFWT0KhGCXM89q,0.011504736827008243,0.0047070339067530696,Devil You Know,linedance 2024,https://i.scdn.co/image/ab67616d0000b273ed2e13cb8cb02443ce91d8a4
World on Fire,Nate Smith,https://open.spotify.com/track/5ya0TmUQw2wHMkq36rPsnd,0.013179728228950839,0.005749146318739463,Nate Smith (Deluxe),,https://i.scdn.co/image/ab67616d0000b27349c8e3c7cfd43b5458b9b79d
Your Love Is Safe With Me,Trey Calloway,https://open.spotify.com/track/3fEiBgvfrXw2eHN8sB7Gzh,4.6648264264445245e-05,4.803713218980879e-06,Your Love Is Safe With Me,,https://i.scdn.co/image/ab67616d0000b273a73419cf959ae74bfc664204
Cowgirls (feat. ERNEST),Morgan Wallen,https://open.spotify.com/track/7fveJ3pk1eSfxBdVkzdXZ0,0.037193733138897955,0.02384324889719487,One Thing at a Time,"country, male vocalist, duet, taylor swift, collab",https://i.scdn.co/image/ab67616d0000b273705079df9a25a28b452c1fc9
Beautiful As You,Thomas Rhett,https://open.spotify.com/track/1SBoKG4MjtH2vMUpftdQtc,0.007663933155644976,0.002455944220162171,Unknown Album,,https://i.scdn.co/image/ab67616d0000b2730be8321d194b379cc1a3fe24
Wind Up Missin' You,Tucker Wetmore,https://open.spotify.com/track/5JRYVSZ6K2jY0kznYBmoqr,0.005637486197473982,0.0020992226766946443,Wind Up Missin' You - Single,country,https://i.scdn.co/image/ab67616d0000b273cc56aef2e644ca44c4485dbe
Mending Heart,Elyse Saunders,https://open.spotify.com/track/2iIzOwUDGDHRXoSZ8vaU4I,5.794815436577049e-07,9.167391639276487e-08,Mending Heart,,https://i.scdn.co/image/ab67616d0000b273eda24cf785a5a921c497b4f5
Am I Okay?,Megan Moroney,https://open.spotify.com/track/36wAwEkSDpNQ4oQeRLYC3L,0.01272251729100491,0.007092627563475433,Am I Okay?,"country, female vocalists, country pop, 2024, linedance 2024",https://i.scdn.co/image/ab67616d0000b273f4e5bb0413006c1d561baf2a
I Ain't Sayin',Jordan Davis,https://open.spotify.com/track/7lCs3stpWCtAn5Y2lmnPhV,0.005769897730199767,0.0018724030727556653,I Ain’t Sayin’,linedance 2024,https://i.scdn.co/image/ab67616d0000b27369566a7160a8124914c595aa
What I'm Missing,Timmy McKeever,https://open.spotify.com/track/22GrNOtObkwybSb9CVKbMO,4.838670889541835e-05,1.2779343945151423e-05,What I'm Missing,,https://i.scdn.co/image/ab67616d0000b27391f248ed3fb3b06a74b038e9
Relapse,Warren Zeiders,https://open.spotify.com/track/78DcrUOhBhVod09vFiXn7P,0.006445283469332822,0.002410015588049396,Relapse,,https://i.scdn.co/image/ab67616d0000b273353b329a7566f03c044ab58f
I'm The Problem,Morgan Wallen,https://open.spotify.com/track/3HlWVKwU0JqJXqJK9DWHnZ,0.010186126574415135,0.002723522047329373,I'm The Problem,,https://i.scdn.co/image/ab67616d0000b27392930c2636726e65410f571a
What He'll Never Have,Dylan Scott,https://open.spotify.com/track/61SRKyox0R9jCzci4JXKBS,0.011273523691088819,0.004330730814744048,Livin' My Best Life (Still),country,https://i.scdn.co/image/ab67616d0000b273a1fdca7c34d610adba91d03e
Young Love & Saturday Nights,Chris Young,https://open.spotify.com/track/0G3fI2EvhLAtBKZ66Tow9V,0.003839065226732295,0.0010616022866114959,Young Love & Saturday Nights,linedance catalan,https://i.scdn.co/image/ab67616d0000b273754017ada992e2286dd86ce3
Right Guy,Kaleb Sanders,https://open.spotify.com/track/70AY34rHmEQ2qEUXgkrLOr,3.795604110957967e-05,3.57528273931783e-06,Right Guy,,https://i.scdn.co/image/ab67616d0000b27373695663ce220b23147e86e3
Should've Been The Bartender,Queens Fool,https://open.spotify.com/track/36uXBG7CdKloekD7u29KKJ,2.3179261746308195e-06,1.466782662284238e-07,Should've Been the Bartender - Single,,https://i.scdn.co/image/ab67616d0000b2731a172325f9384e41141e0dff
High Road (feat. Jessie Murph),Koe Wetzel,https://open.spotify.com/track/1FhgmMvNlh3nJ1Ldc2eE6H,0.012145353673521837,0.005311843402762697,Unknown Album,"2024, 2020s",https://i.scdn.co/image/ab67616d0000b2732473eb4c478e423131e545b0
Worst Way,Riley Green,https://open.spotify.com/track/1osfLqL6L2iQsirRf83ded,0.009792368865499725,0.004030352060291515,Way Out Here,,https://i.scdn.co/image/ab67616d0000b2733e3cacc30688b39ffed26334
Fast Car,Luke Combs,https://open.spotify.com/track/1Lo0QY9cvc8sUB2vnIOxDT,0.07880948993744787,0.04500921607048888,Gettin' Old,"country, cover, male vocalists, country pop, contemporary country",https://i.scdn.co/image/ab67616d0000b273ca650d3a95022e0490434ba1
Last Night,Morgan Wallen,https://open.spotify.com/track/59uQI0PADDKeE6UZDTJEe8,0.0960160354132761,0.06862362853758414,3 Songs at a Time Sampler,"country pop, us number one, bro-country, pop, country",https://i.scdn.co/image/ab67616d0000b273fc1df8423733f6f3c9e8dea2
I Quit,Alex Mather,https://open.spotify.com/track/1lXhNtICQrlFAyldKFHDAz,3.332018876031803e-05,2.9885696744041346e-06,I Quit,,https://i.scdn.co/image/ab67616d0000b273f76788d6cdb9f49322e9c6f2
your place,Ashley Cooke,https://open.spotify.com/track/2z5t8IRRtt5vwkSzP9umJo,0.006085135689949559,0.0017546387597575197,shot in the dark,,https://i.scdn.co/image/ab67616d0000b273eccce11bbb33f06b11851c5e
Heartbreaker,Warren Zeiders,https://open.spotify.com/track/4JEPMdMizbAWlaCtLaTjvT,0.0054491546957852275,0.0018380070193251,Heartbreaker,,https://i.scdn.co/image/ab67616d0000b2737e24e33a18b46e3e5c516add
Pink Skies,Zach Bryan,https://open.spotify.com/track/4ZJ4vzLQekI0WntDbanNC7,0.07763546032999735,0.04910443659401992,Pink Skies,,https://i.scdn.co/image/ab67616d0000b2731a2c9ac2d39bc5c2e22b9555
ghost in my guitar (feat. Chris Stapleton),Alana Springsteen,https://open.spotify.com/track/0hQyFpC8af9Dj89fEYkXPG,0.005888111965105939,0.0014937897980535463,TWENTY SOMETHING: Figuring It Out,A Artist,https://i.scdn.co/image/ab67616d0000b273b988abb7e64e987ac5c33a03
Looking for You,Chris Young,https://open.spotify.com/track/67IfTiMwPNN0wQE7Scfzu9,0.00484765285346853,0.00134410462736744,Looking for You + All Dogs Go to Heaven,,https://i.scdn.co/image/ab67616d0000b2733eaebe3abe00a32526d2e984
Upward Fall,Matthew Aucoin,https://open.spotify.com/track/7E0GLu3vIHO2Pgiyr1NPa7,1.912289094070426e-05,1.7234696281839796e-06,Upward Fall - Single,,https://i.scdn.co/image/ab67616d0000b273acd570fe842ce61847879d5e
Just Like Johnny,Redferrin,https://open.spotify.com/track/3Sg0jiuv2ckmxTBX4tLJQq,0.00453212515294691,0.0017539787075594917,Old No. 7,,https://i.scdn.co/image/ab67616d0000b273b3e0df7cae93dbf03fcdebdc
Pour Me A Drink (Feat. Blake Shelton),Post Malone,https://open.spotify.com/track/0mNzElhEofvgMWAJoOA4q9,0.045615338412875385,0.018983027876149493,Unknown Album,"country, deathcore, Blake Shelton, linedance catalan, post malone",https://i.scdn.co/image/ab67616d0000b27388208159b1b3c69eefdeb2e0
I Can Feel It,Kane Brown,https://open.spotify.com/track/2eGvz6O6tVnh9nKiitDEhZ,0.005867250629534262,0.0021004694419575858,I Can Feel It,linedance 2023,https://i.scdn.co/image/ab67616d0000b2734a8e46a57aa722809cd05d8b
Bridges,Crooked Creek Band,https://open.spotify.com/track/0kr6bj58bSHwCx2AAdnjoc,1.535626090692918e-05,1.411778312448579e-06,Bridges,,https://i.scdn.co/image/ab67616d0000b273c12e8fd4e0d3967111ee12b4
TEXAS HOLD 'EM,Beyoncé,https://open.spotify.com/track/7wLShogStyDeZvL0a6daN5,0.1796873755020121,0.1189694949726116,TEXAS HOLD ’EM,"country, country pop, 2024, cuntry, pop",https://i.scdn.co/image/ab67616d0000b2731572698fff8a1db257a53599
Memory Lane,Old Dominion,https://open.spotify.com/track/5kB6WithhB8Iv08EMNmAbt,0.013632013573775678,0.0055820247691554525,Memory Lane,"linedance catalan, linedance 2023",https://i.scdn.co/image/ab67616d0000b27366ed074fd3e95748833b56bc
Mamaw's House,Thomas Rhett,https://open.spotify.com/track/3eNOyXmzuA46bUvi8FkIoW,0.010664198847932743,0.0035353129117705845,Mamaw's House,pedocore,https://i.scdn.co/image/ab67616d0000b2739cc185678ee55c08c2a4cdf2
This Heart,Corey Kent,https://open.spotify.com/track/1KtQmheytoTI6kOM8yCowf,0.0031431078927993913,0.0009914350710044735,This Heart,linedance catalan,https://i.scdn.co/image/ab67616d0000b2736a588bdb05c66d769c371560
Blow It Away,The Texas Republic,https://open.spotify.com/track/2pCzqygQlEf3ZIZ4RhYjuY,8.692223154865572e-06,7.517261144206719e-07,Blow It Away,,https://i.scdn.co/image/ab67616d0000b273e791f2801636cb6ce9ee043c
Bulletproof,Nate Smith,https://open.spotify.com/track/6VpH2prT3NGiK5pnpG2L3J,0.007638146226952208,0.002996875331229319,Bulletproof,"country, linedance 2024",https://i.scdn.co/image/ab67616d0000b273701dddee81f2e68aba4b72fd
Need A Favor,Jelly Roll,https://open.spotify.com/track/07on0OB2cdPt79IFsgdRUy,0.02153614182926677,0.008737514310527534,Unknown Album,"racist, linedance 2023",https://i.scdn.co/image/ab67616d0000b273026adcf853fad0af470a9fbb
Religiously,Bailey Zimmerman,https://open.spotify.com/track/0bILU0UiNDmA5Ff6whhb2R,0.021728819442532958,0.012870376144129439,Religiously. The Album.,"nostalgic, country pop, good left undone, 2023",https://i.scdn.co/image/ab67616d0000b2730c5d03daf39f254bb546cf3a
The Painter,Cody Johnson,https://open.spotify.com/track/6UoKX6uLJwhsnyTp5k5StP,0.01591661955964618,0.007055334614286856,The Painter,"country, Love, male vocalists, modern country, god",https://i.scdn.co/image/ab67616d0000b273feee69b5510318fce3f9c4a6
I AIN'T THAT GUY,Tom Morgan,https://open.spotify.com/track/2CwpUTvpg2KGF7gOzbAWjj,1.883315016887541e-05,1.5217870121198968e-06,I AIN'T THAT GUY,,https://i.scdn.co/image/ab67616d0000b273bcbc03febc2fecd9fc986ca8
you look like you love me (feat. Riley Green),Ella Langley,https://open.spotify.com/track/2PyJAiQjp1OPkow2FJZKHR,0.02161553080074788,0.009886591848161007,Unknown Album,"country, country music, linedance 2024, E Artist",https://i.scdn.co/image/ab67616d0000b273eaee4abfeec0ece8236d293b
Heartbroken (feat. Jessie Murph & Polo G),Diplo,https://open.spotify.com/track/6NdnvPwQvZb147DVa4x14h,0.019470000385355225,0.00707416443671393,Heartbroken (feat. Jessie Murph & Polo G),,https://i.scdn.co/image/ab67616d0000b2736f5e1588afb23d4150cedf15
TRUCK BED,HARDY,https://open.spotify.com/track/103u49mLoJUge83B1CnLxI,0.018009996636109638,0.011164269555710248,Unknown Album,"country, country rock, trap, bro country, bro-country",https://i.scdn.co/image/ab67616d0000b273af5a318bc29598fa1715a2da
Ain’t That Some,Morgan Wallen,https://open.spotify.com/track/2YVlDlk2zRceefo6XlC6DX,0.02122930635190002,0.014333675197590752,One Thing at a Time,"country, taylor swift, pedocore",https://i.scdn.co/image/ab67616d0000b273705079df9a25a28b452c1fc9
We Ride,Bryan Martin,https://open.spotify.com/track/72kGuWpRiuA149Bn5lDkIO,0.020583474171493504,0.009749044304005302,We Ride,my top songs,https://i.scdn.co/image/ab67616d0000b273eda625668a424f4ee44e7998
White Horse,Chris Stapleton,https://open.spotify.com/track/7MSWxMumjz6lHj7oRApNbg,0.026905907553570894,0.01258844218165513,White Horse,"country, country rock, roots rock, 2023, americana",https://i.scdn.co/image/ab67616d0000b2734676b161854d2215819f0d32
Different 'Round Here,Riley Green,https://open.spotify.com/track/4l5w5qGInIhwfvpYmPIYdK,0.013590580643404153,0.007107332059664832,Valley Road,,https://i.scdn.co/image/ab67616d0000b273c6a44ae5693d153d2c331546
Growing Pains,Matthew Aucoin,https://open.spotify.com/track/4watYVAUxihpsP72Onqlgm,1.912289094070426e-05,2.291847909819122e-06,When I'm In Love,,https://i.scdn.co/image/ab67616d0000b273acd570fe842ce61847879d5e
Good On You,Priscilla Block,https://open.spotify.com/track/4rgtVCZ85aJHX0MVPM6fjw,0.002085264334852251,0.0004937557136914316,Unknown Album,,https://i.scdn.co/image/ab67616d0000b2735289d80fed02b0d30c1bac1d
Easy To Miss,MacKenzie Porter,https://open.spotify.com/track/22CreGLxXnyqg2ktUVZShT,0.0017981312299698582,0.0003383500906224166,Unknown Album,,https://i.scdn.co/image/ab67616d0000b27326807d81ffef2bf6b2821e17
This Town's Been Too Good To Us,Dylan Scott,https://open.spotify.com/track/6vsa5VDsIaWC8oJnowU65l,0.009323568296680643,0.003886790707220445,Unknown Album,,https://i.scdn.co/image/ab67616d0000b273fc25c67a9d09ec5c5e55156d
5 Foot 9,Tyler Hubbard,https://open.spotify.com/track/6AqwH2Y9FJwhUE2dCSkw1u,0.015161844849032019,0.00831322909067854,5 Foot 9,"country, linedance catalan, linedance 2022, linedance 2023",https://i.scdn.co/image/ab67616d0000b273e4839d119b585260eb4121d9
I Remember Everything (feat. Kacey Musgraves),Zach Bryan,https://open.spotify.com/track/4KULAymBBJcPRpk1yO4dOG,0.13666347855237398,0.10791065042075303,Zach Bryan,"country, americana, folk pop, Red Dirt, chamber folk",https://i.scdn.co/image/ab67616d0000b273e5a25ed08d1e7e0fbb440cef
In This Guitar,Tristan Roberson,https://open.spotify.com/track/2F36jNVt5h7JAh3nZZIA7e,5.794815436577049e-07,9.167391639276487e-08,In This Guitar,,https://i.scdn.co/image/ab67616d0000b2730fd0e18800ff3801a5d3fcd6
Rock and A Hard Place,Bailey Zimmerman,https://open.spotify.com/track/1TE8AAk9koG0UJco6ZAUfx,0.033722059210844646,0.022291172823098806,Rock and A Hard Place - Single,"country, male vocalist, linedance 2023",https://i.scdn.co/image/ab67616d0000b2730c5d03daf39f254bb546cf3a
Something's Gonna Kill Me,Corey Kent,https://open.spotify.com/track/2VrxL3FS3m7KLzfOHUPqOx,0.0058043768820474,0.002286054118303099,Blacktop,linedance catalan,https://i.scdn.co/image/ab67616d0000b273b7bc2317e2a8bf5fe0a52eea
Where the Wild Things Are,Luke Combs,https://open.spotify.com/track/0eBFgRxyVSeuT4iyrbukdn,0.026725978534265178,0.017280496570469622,Gettin' Old,"male vocalists, country pop, contemporary country, country",https://i.scdn.co/image/ab67616d0000b273ca650d3a95022e0490434ba1
Thinkin’ Bout Me,Morgan Wallen,https://open.spotify.com/track/0PAcdVzhPO4gq1Iym9ESnK,0.04597490671071499,0.03294472699058496,One Thing at a Time [Clean],"trap, taylor swift, pedocore",https://i.scdn.co/image/ab67616d0000b273705079df9a25a28b452c1fc9
Next Thing You Know,Jordan Davis,https://open.spotify.com/track/39OclE5hZematADrdfaWvE,0.021559900572556738,0.01114929003777167,Next Thing You Know,"love songs, linedance catalan",https://i.scdn.co/image/ab67616d0000b273c734a8abb8bfddb0825824a5
Outskirts,Sam Hunt,https://open.spotify.com/track/2E0bqoMlIb2xmFyZHRjtzK,0.008837962763095486,0.004558063792614826,Outskirts,"pop, country pop, bro-country",https://i.scdn.co/image/ab67616d0000b27369958eb9a88b8ed71fbd43ce
goodbye looks good on you (feat. Mitchell Tenpenny),Alana Springsteen,https://open.spotify.com/track/2otAb5kIGdZzJCqcUHNztT,0.0049797746454224865,0.0018037026398109275,TWENTY SOMETHING: Messing It Up,A Artist,https://i.scdn.co/image/ab67616d0000b273b988abb7e64e987ac5c33a03
Out Of That Truck,Carrie Underwood,https://open.spotify.com/track/0NJnqzKuU2zjmd64IXcYqY,0.007353041307472617,0.0036332939936111718,Unknown Album,"2020s, 2023, linedance 2023",https://i.scdn.co/image/ab67616d0000b2731623ddafa9cea54a1d7f67ae
I'm Not Pretty,Megan Moroney,https://open.spotify.com/track/2ePiBvKtQOCBHq9uOlwiiU,0.01647697821236318,0.009275933556285521,I'm Not Pretty,"2020s, 2023, linedance 2024, M Artist",https://i.scdn.co/image/ab67616d0000b273c1639d4f2dfbd824a9ff0d7f
Country Boy's Dream Girl,Ella Langley,https://open.spotify.com/track/5eVuVYp9OyD9dm6Wcyb5nr,0.006405009502048612,0.0021710583575800147,Country Boy's Dream Girl,"female vocalists, Love, Olivia, in love, county",https://i.scdn.co/image/ab67616d0000b2735af0621852c2181c63954c20
Love You Again,Chase Matthew,https://open.spotify.com/track/7pvy3nhtBIQUakHS4OjFqB,0.00782966487713108,0.0035153646675635188,Love You Again,,https://i.scdn.co/image/ab67616d0000b2737217f43e682eccb01253ac0f
The Kind of Love We Make,Luke Combs,https://open.spotify.com/track/28n8z9IQKyjMPxmvYMBqZa,0.040176324644104165,0.02575059806687946,Growin' Up,"male vocalists, country pop, contemporary country, country, racist",https://i.scdn.co/image/ab67616d0000b273390865a50e24d8763b57d58e
She Had Me At Heads Carolina,Cole Swindell,https://open.spotify.com/track/200x8ONbPfFzByUr3fVz46,0.019375255152967192,0.011599115610727689,Unknown Album,"country, contemporary country, bad music, linedance catalan, 2022",https://i.scdn.co/image/ab67616d0000b27392264c5483fa95ddf7df26e0
